analysis_id,analyzed_at,source_file,row_number,actual_label,actual_name,predicted_label,predicted_name,risk_score,confidence,risk_level,family,reasons,feature_duration,feature_protocol_type,feature_service,feature_flag,feature_src_bytes,feature_dst_bytes,feature_land,feature_wrong_fragment,feature_urgent,feature_hot,feature_num_failed_logins,feature_logged_in,feature_num_compromised,feature_root_shell,feature_su_attempted,feature_num_root,feature_num_file_creations,feature_num_shells,feature_num_access_files,feature_num_outbound_cmds,feature_is_host_login,feature_is_guest_login,feature_count,feature_srv_count,feature_serror_rate,feature_srv_serror_rate,feature_rerror_rate,feature_srv_rerror_rate,feature_same_srv_rate,feature_diff_srv_rate,feature_srv_diff_host_rate,feature_dst_host_count,feature_dst_host_srv_count,feature_dst_host_same_srv_rate,feature_dst_host_diff_srv_rate,feature_dst_host_same_src_port_rate,feature_dst_host_srv_diff_host_rate,feature_dst_host_serror_rate,feature_dst_host_srv_serror_rate,feature_dst_host_rerror_rate,feature_dst_host_srv_rerror_rate
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4213,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,504.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4214,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4215,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4216,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4217,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4218,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4219,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4220,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4221,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4222,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4223,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4224,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4225,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4226,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4227,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,508.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4228,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4229,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4230,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4231,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4232,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4233,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4234,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4235,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4236,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4237,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4238,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4239,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4240,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4241,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4242,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4243,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4244,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4245,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4246,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4247,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,504.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4248,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4249,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4250,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4251,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4252,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4253,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4254,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,508.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4255,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4256,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4257,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4258,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4259,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4260,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4261,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,508.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4262,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4263,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4264,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,510.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4265,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4266,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4267,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scan-20260506_082152,2026-05-06T02:51:53+00:00,kddtest.csv,4268,1,attack,1,attack,1.0,1.0,critical,dos_flood,high connection or service-error rate,0.0,3.0,54.0,1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255.0,255.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
